粤语歌曲,#genre#
玉林新闻综合,http://opdf.top:8088/rtp/239.81.0.138:4056
南宁都市生活,http://opdf.top:8088/rtp/239.81.0.139:4056
南宁影视娱乐,http://opdf.top:8088/rtp/239.81.0.140:4056
南宁公共,http://opdf.top:8088/rtp/239.81.0.141:4056
贺州综合HD,http://opdf.top:8088/rtp/239.81.0.163:4056
钦州综合HD,http://opdf.top:8088/rtp/239.81.0.164:4056
钦州综合,http://opdf.top:8088/rtp/239.81.0.165:4056
百色综合,http://opdf.top:8088/rtp/239.81.0.149:4056
百色综合HD,http://opdf.top:8088/rtp/239.81.0.150:4056
防城港新闻综合HD,http://opdf.top:8088/rtp/239.81.0.151:4056
北海新闻综合,http://opdf.top:8088/rtp/239.81.0.154:4056
河池新闻综合,http://opdf.top:8088/rtp/239.81.0.168:4056
河池新闻综合,http://opdf.top:8088/rtp/239.81.0.167:4056

陕西移动V4,#genre#
精彩电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
精彩体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8
精彩电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
精彩综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
爱上4K 22M2160,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
SiTV欢笑剧场4K 12M2160,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
CHC动作电影 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC家庭影院 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC高清电影 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
信号测试1 6M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226337/index.m3u8
信号测试2 6M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226338/index.m3u8
CCTV1 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2 4M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225494/index.m3u8
CCTV2 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV3 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV3 5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
CCTV4 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226223/index.m3u8
CCTV5 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+ 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+ 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7 4M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225497/index.m3u8
CCTV6 5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
CCTV7 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8 5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV9 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10 2.5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225495/index.m3u8
CCTV10 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV12 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV14 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV17 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
IPTV5+ 7.5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226345/index.m3u8
浙江卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
浙江卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
天津卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
湖南卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
东方卫视 4M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226261/index.m3u8
东方卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
东方卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
江苏卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江苏卫视 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
辽宁卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
辽宁卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
北京卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
北京卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
广东卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
湖北卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
湖北卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
山东卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
深圳卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8
深圳卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
重庆卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
安徽卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
黑龙江卫视 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视 12M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
熊猫频道 3.5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226349/index.m3u8
湖南金鹰纪实 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
上海纪实人文 4M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
北京冬奥纪实 3M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
湖南快乐垂钓 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226805/index.m3u8
湖南茶频道 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
SiTV全纪实 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
SiTV极速汽车 4M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226574/index.m3u8
SiTV极速汽车 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226583/index.m3u8
SiTV游戏风云 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
SiTV都市剧场 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
体育赛事 8M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226803/index.m3u8
精彩体育 4M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8
圆点生活 2.5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226552/index.m3u8
宝鸡1 7M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
宝鸡2 7M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
宁强1 2M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226390/index.m3u8
宁强2 2M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226389/index.m3u8
安康 7M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
西乡 3.5M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
留坝 2M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226000/index.m3u8
汉中2 2M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225990/index.m3u8
汉中3 2M1080,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
凤凰中文 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰资讯 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
CCTV1 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225783/index.m3u8
CCTV1 720+576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225660/index.m3u8
CCTV1 720+576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225965/index.m3u8
CCTV1 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225846/index.m3u8
CCTV2 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225762/index.m3u8
CCTV3 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225782/index.m3u8
CCTV8 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/323221226407/index.m3
CCTV9 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225758/index.m3u8
CCTV10 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225777/index.m3u8
CCTV11 4M576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV11 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225499/index.m3u8
CCTV11 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225776/index.m3u8
CCTV12 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225775/index.m3u8
CCTV13 4M576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13 540,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225617/index.m3u8
CCTV13 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225774/index.m3u8
CCTV14 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225784/index.m3u8
CCTV15 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV17 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226208/index.m3u8
IPTV3+ 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226341/index.m3u8
IPTV5+ 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226342/index.m3u8
IPTV6+ 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226343/index.m3u8
IPTV8+ 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226344/index.m3u8
IPTV相声小品 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226346/index.m3u8
中央新影发现之旅 576,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
中央新影老故事 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
CCTV女性时尚 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226237/index.m3u8
中国教育1 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
中国教育2 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
中国教育3 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
中国教育4 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
中国交通 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226248/index.m3u8
CGTN 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
东南卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
东方卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225789/index.m3u8
东方卫视 720+576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225599/index.m3u8
云南卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
兵团卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
内蒙古卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
北京卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225790/index.m3u8
南方卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
厦门卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
吉林卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
四川卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
天津卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
宁夏卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
安徽卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225773/index.m3u8
山东卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8
山西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
广东卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225757/index.m3u8
广西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
新疆卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
江苏卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225746/index.m3u8
江西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
河北卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
河南卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
浙江卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225788/index.m3u8
海南卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
深圳卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
湖北卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
湖南卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8
甘肃卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
贵州卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
辽宁卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8
重庆卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
陕西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
陕西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8
陕西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226326/index.m3u8
陕西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8
陕西卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226457/index.m3u8
青海卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8
四川康巴卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
山东教育卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
吉林延边卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
陕西农林卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
青海安多卫视 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
湖北休闲指南 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226247/index.m3u8
广东高尔夫 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226246/index.m3u8
吉林篮球 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226239/index.m3u8
足球 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226347/index.m3u8
台球 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226348/index.m3u8
栾坛春秋 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
置业频道 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
NNM家庭理财 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
生态环境 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226243/index.m3u8
京视剧场 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
上海哈哈炫动 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
北京卡酷少儿 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
广东嘉佳卡通 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
江苏优漫卡通 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
江苏财富天下 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226350/index.m3u8
湖南金鹰卡通 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
百事通体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8
百视通体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8
百视通体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225835/index.m3u8
百视通体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8
百视通体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8
百视通体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225845/index.m3u8
百视通超级体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225848/index.m3u8
百视通超级体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225849/index.m3u8
百视通超级体育 720,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225847/index.m3u8
陕西体育休闲 576,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8
